"STATION","DATE","ACMC","ACMH","ACSC","ACSH","ADPT","ASLP","ASTP","AWBT","AWDR","AWND","DAEV","DAPR","DASF","DATN","DATX","DAWM","DWPR","EVAP","FMTM","FRGB","FRGT","FRTH","GAHT","MDEV","MDPR","MDSF","MDTN","MDTX","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","RHAV","RHMN","RHMX","SN01","SN02","SN03","SN11","SN12","SN13","SN14","SN21","SN22","SN23","SN31","SN32","SN33","SN34","SN35","SN36","SN51","SN52","SN53","SN54","SN55","SN56","SN57","SN61","SN72","SN81","SN82","SN83","SNOW","SNWD","SX01","SX02","SX03","SX11","SX12","SX13","SX14","SX15","SX17","SX21","SX22","SX23","SX31","SX32","SX33","SX34","SX35","SX36","SX51","SX52","SX53","SX54","SX55","SX56","SX57","SX61","SX72","SX81","SX82","SX83","TAVG","TAXN","THIC","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WESF","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03","WV07","WV18","WV20","alt","station_info","station_name","time"
"USW00013988","2023-03-17",,,,,,,,,,"   47",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   61","  -43",,,,"  330","  290",,,,,,,,"   94","  130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-18",,,,,,,,,,"   61",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  -10","  -82",,,,"  310","  320",,,,,,,,"  107","  161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-19",,,,,,,,,,"   42",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   78","  -88",,,,"  210","  170",,,,,,,,"   89","  139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-20",,,,,,,,,,"   72",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  172","    6",,,,"  220","  210",,,,,,,,"  130","  179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-21",,,,,,,,,,"   43",,,,,,,,,,,,,,,,,,,,,,,"   36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   94","   56",,,,"  160","  160",,,,,,,,"   76","  112",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-22",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  139","   78",,,,"   70","   30",,,,,,,,"   54","   72",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-23",,,,,,,,,,"   44",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  111","   33",,,,"  350","  350",,,,,,,,"   76","  103",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-24",,,,,,,,,,"   39",,,,,,,,,,,,,,,,,,,,,,,"  244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  122","   28",,,,"   60","   60",,,,,,,,"   76","  116",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-25",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  172","   22",,,,"  220","  210",,,,,,,,"   67","   94",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-26",,,,,,,,,,"   40",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   83","   17",,,,"  320","  290",,,,,,,,"   76","  107",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-27",,,,,,,,,,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  117","  -16",,,,"  340","  310",,,,,,,,"   72","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-28",,,,,,,,,,"   32",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  117","   17",,,,"  330","  330",,,,,,,,"   72","   94",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-29",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  161","    0",,,,"  150","  140",,,,,,,,"   58","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-30",,,,,,,,,,"   62",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  211","   44",,,,"  170","  170",,,,,,,,"  130","  201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-03-31",,,,,,,,,,"   89",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  272","   67",,,,"  260","  250",,,,,,,,"  165","  233",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-01",,,,,,,,,,"   51",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  150","   22",,,,"  280","  280",,,,,,,,"  139","  210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-02",,,,,,,,,,"   42",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  267","   67",,,,"  220","  230",,,,,,,,"  130","  183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-03",,,,,,,,,,"   37",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  244","  111",,,,"   20","   70",,,,,,,,"   67","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-04",,,,,,,,,,"   70",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  306","   83",,,,"  200","  160",,,,,,,,"  139","  210",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-05",,,,,,,,,,"   50",,,,,,,,,,,,,,,,,,,,,,,"   28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  111","   17",,,,"  290","  290",,,,,,,,"   98","  152",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-06",,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  156","    0",,,,"  170","  170",,,,,,,,"   58","   76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-07",,,,,,,,,,"   28",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200","   39",,,,"  120","  140",,,,,,,,"   67","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-08",,,,,,,,,,"   35",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  211","   78",,,,"  160","  140",,,,,,,,"   67","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-09",,,,,,,,,,"   36",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  233","   94",,,,"  170","  170",,,,,,,,"   76","  121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-10",,,,,,,,,,"   29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  217","  122",,,,"  140","  170",,,,,,,,"   76","  107",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-11",,,,,,,,,,"   29",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  261","   78",,,,"  190","  190",,,,,,,,"   98","  143",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-12",,,,,,,,,,"   61",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  267","  150",,,,"  220","  200",,,,,,,,"  116","  179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-13",,,,,,,,,,"   55",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  272","  128",,,,"  210","  160",,,,,,,,"   94","  148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-14",,,,,,,,,,"   48",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","  144",,,,"  190","  200",,,,,,,,"  103","  139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-15",,,,,,,,,,"   48",,,,,,,,,,,,,,,,,,,,,,,"  190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  233","   61",,,,"  300","  280",,,,,,,,"  157","  224",,,,"    1",,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-16",,,,,,,,,,"   68",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  150","   39",,,,"  300","  290",,,,,,,,"  125","  210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-17",,,,,,,,,,"   28",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  217","   28",,,,"  210","  200",,,,,,,,"   63","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-18",,,,,,,,,,"   49",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","  106",,,,"  190","  190",,,,,,,,"  103","  157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-19",,,,,,,,,,"   75",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  261","  172",,,,"  190","  160",,,,,,,,"  125","  210",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-20",,,,,,,,,,"   47",,,,,,,,,,,,,,,,,,,,,,,"  155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  217","   94",,,,"  320","  320",,,,,,,,"  148","  201",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-21",,,,,,,,,,"   47",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  156","   56",,,,"  290","  290",,,,,,,,"  112","  161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-22",,,,,,,,,,"   44",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   94","   22",,,,"  300","  300",,,,,,,,"   94","  143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-23",,,,,,,,,,"   25",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  133","   -5",,,,"  340","  330",,,,,,,,"   76","  130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-24",,,,,,,,,,"   38",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","   50",,,,"  210","  170",,,,,,,,"   94","  165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-25",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","   72",,,,"  240","  250",,,,,,,,"   58","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-26",,,,,,,,,,"   36",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  200","   89",,,,"   60","   50",,,,,,,,"   72","  103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-27",,,,,,,,,,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","  117",,,,"  120","  120",,,,,,,,"   58","   72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-28",,,,,,,,,,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  194","  111",,,,"  280","  280",,,,,,,,"   89","  139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-29",,,,,,,,,,"   41",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  239","   83",,,,"  340","  360",,,,,,,,"  157","  215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-04-30",,,,,,,,,,"   56",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  167","   67",,,,"  300","  310",,,,,,,,"  125","  188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-01",,,,,,,,,,"   48",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  183","   61",,,,"  310","  270",,,,,,,,"  107","  161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-02",,,,,,,,,,"   39",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  194","   67",,,,"  320","  290",,,,,,,,"   89","  139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-03",,,,,,,,,,"    7",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  228","   44",,,,"   10","  360",,,,,,,,"   45","   58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-04",,,,,,,,,,"   30",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  239","   78",,,,"  210","  200",,,,,,,,"  103","  139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-05",,,,,,,,,,"   47",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  267","  139",,,,"  160","  140",,,,,,,,"   89","  134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-06",,,,,,,,,,"   49",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  339","  172",,,,"  210","  200",,,,,,,,"   98","  125",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-07",,,,,,,,,,"   58",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  328","  211",,,,"  190","  200",,,,,,,,"  107","  152",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-08",,,,,,,,,,"   25",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  294","  172",,,,"  140","  130",,,,,,,,"   89","  139",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-09",,,,,,,,,,"   44",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","  172",,,,"  160","  150",,,,,,,,"  157","  219",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-10",,,,,,,,,,"   31",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  289","  167",,,,"  150","  170",,,,,,,,"   76","  130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-11",,,,,,,,,,"   33",,,,,,,,,,,,,,,,,,,,,,,"   66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  222","  178",,,,"  110","  120",,,,,,,,"   63","   89",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-12",,,,,,,,,,"   35",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  289","  200",,,,"  160","  170",,,,,,,,"   81","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-13",,,,,,,,,,"   29",,,,,,,,,,,,,,,,,,,,,,,"   10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300","  194",,,,"  210","  170",,,,,,,,"   67","   94",,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-14",,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,"    5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  306","  183",,,,"   70","  120",,,,,,,,"   58","   94",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-15",,,,,,,,,,"   37",,,,,,,,,,,,,,,,,,,,,,,"  155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","  150",,,,"   50","   50",,,,,,,,"   63","   94",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-16",,,,,,,,,,"   23",,,,,,,,,,,,,,,,,,,,,,,"    3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  206","  139",,,,"  280","  280",,,,,,,,"   45","   63",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-17",,,,,,,,,,"   18",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","  117",,,,"   60","   70",,,,,,,,"   45","   72",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-18",,,,,,,,,,"   20",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  289","  150",,,,"  210","  200",,,,,,,,"   58","   76",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-19",,,,,,,,,,"   21",,,,,,,,,,,,,,,,,,,,,,,"   79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  217","  111",,,,"   10","  360",,,,,,,,"   76","  103",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-20",,,,,,,,,,"   19",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  217","   83",,,,"   20","   20",,,,,,,,"   54","   67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-21",,,,,,,,,,"   16",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  250","  106",,,,"  160","  210",,,,,,,,"   54","   67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-22",,,,,,,,,,"   17",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  261","  122",,,,"  150","  150",,,,,,,,"   58","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-23",,,,,,,,,,"   20",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  289","  139",,,,"  120","  130",,,,,,,,"   63","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-24",,,,,,,,,,"   16",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  306","  139",,,,"  190","  200",,,,,,,,"   94","  125",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-25",,,,,,,,,,"   36",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  300","  167",,,,"   50","   90",,,,,,,,"   67","   94",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00013988","2023-05-26",,,,,,,,,,"   33",,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  267","  156",,,,"   40","   80",,,,,,,,"   67","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
